SYMBOL	DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
IFGLEXPOR	2026-02-05	184.0	196.9	182.0	189.61	18976
IGARASHI	2026-02-05	412.0	418.0	399.0	400.7	26036
IGCL	2026-02-05	75.7	75.7	72.81	73.72	34179
IGIL	2026-02-05	328.9	328.9	308.5	314.75	1317269
IGL	2026-02-05	173.5	175.55	171.33	173.22	2054605
IGPL	2026-02-05	362.5	362.55	355.2	357.0	5008
IIFL	2026-02-05	514.0	520.95	495.35	504.55	1943584
IIFLCAPS	2026-02-05	334.35	340.0	322.0	324.0	689886
IITL	2026-02-05	137.15	143.0	132.65	136.67	33296
IKIO	2026-02-05	155.57	155.57	150.0	151.4	72929
IKS	2026-02-05	1630.9	1719.9	1630.9	1703.7	1083555
IL&FSENGG	2026-02-05	24.65	24.65	24.65	24.65	43933
IL&FSTRANS	2026-02-05	2.75	2.75	2.52	2.6	102843
IMAGICAA	2026-02-05	50.17	50.7	48.25	49.34	858148
IMFA	2026-02-05	1332.9	1348.0	1272.0	1328.5	401944
IMPAL	2026-02-05	1062.0	1075.0	1062.0	1071.0	887
IMPEXFERRO	2026-02-05	1.73	1.82	1.73	1.79	36153
INCREDIBLE	2026-02-05	38.0	38.0	36.4	36.55	5253
INDBANK	2026-02-05	36.37	36.51	35.25	35.88	31172
INDGN	2026-02-05	480.45	484.0	475.95	480.7	244546
INDHOTEL	2026-02-05	689.4	693.45	681.85	689.15	1307331
INDIACEM	2026-02-05	467.2	468.0	448.5	452.1	252921
INDIAGLYCO	2026-02-05	910.0	910.5	887.0	893.05	52336
INDIAMART	2026-02-05	2269.1	2300.0	2241.4	2282.8	276783
INDIANB	2026-02-05	876.0	882.95	871.7	879.5	904730
INDIANCARD	2026-02-05	239.01	239.01	232.11	232.9	1069
INDIANHUME	2026-02-05	395.7	398.0	390.9	394.5	17610
INDIASHLTR	2026-02-05	814.0	814.0	776.3	783.35	72218
INDIGO	2026-02-05	4845.0	4939.9	4780.3	4932.2	1189049
INDIGOPNTS	2026-02-05	1024.3	1027.6	1008.0	1011.5	34680
INDIGRID	2026-02-05	162.8	164.04	162.19	162.97	1797477
INDIQUBE	2026-02-05	177.79	177.79	170.12	172.79	39218
INDNIPPON	2026-02-05	759.45	759.95	742.0	755.1	10463
INDOAMIN	2026-02-05	120.7	120.7	116.46	117.77	33158
INDOBORAX	2026-02-05	248.7	248.7	244.1	245.34	23181
INDOCO	2026-02-05	227.6	227.6	218.1	222.02	36356
INDOFARM	2026-02-05	161.0	161.4	154.25	154.83	343972
INDORAMA	2026-02-05	42.0	43.0	41.06	41.46	57635
INDOSTAR	2026-02-05	225.45	225.45	215.0	216.28	51447
INDOTECH	2026-02-05	1473.0	1475.1	1377.3	1385.7	43977
INDOTHAI	2026-02-05	262.8	269.43	245.1	257.25	1843226
INDOUS	2026-02-05	128.99	128.99	123.76	125.87	159482
INDOWIND	2026-02-05	10.9	11.25	10.55	10.95	599629
INDRAMEDCO	2026-02-05	387.0	387.0	372.6	383.5	233858
INDSWFTLAB	2026-02-05	119.97	124.8	118.21	122.14	924868
INDTERRAIN	2026-02-05	35.54	40.55	33.5	36.79	210217
INDUSINDBK	2026-02-05	918.1	922.15	902.3	914.4	2552518
INDUSINVIT	2026-02-05	123.8	124.5	122.2	123.05	100503
INDUSTOWER	2026-02-05	445.1	445.9	438.95	442.4	4258051
INFINIUM	2026-02-05	218.0	224.0	215.0	220.0	2500
INFLUX	2026-02-05	221.9	221.9	218.8	221.8	10200
INFOBEAN	2026-02-05	853.0	858.9	830.1	840.15	196718
INFOLLION	2026-02-05	359.0	360.0	350.0	351.0	3600
INFOMEDIA	2026-02-05	5.98	5.99	5.83	5.96	3264
INFRABEES	2026-02-05	983.5	984.56	975.02	978.64	18371
INFRAIETF	2026-02-05	97.82	98.2	97.14	97.7	341678
INFY	2026-02-05	1534.0	1551.0	1515.7	1520.2	10628127
INGERRAND	2026-02-05	3498.6	3534.0	3456.1	3490.5	5047
INM	2026-02-05	176.0	204.0	170.0	180.85	12000
INNOMET	2026-02-05	72.0	79.1	71.55	72.5	11400
INNOVACAP	2026-02-05	717.0	721.8	702.95	707.1	12892
INNOVANA	2026-02-05	368.0	368.0	341.95	353.15	5614
INOXGREEN	2026-02-05	180.0	188.3	175.87	177.06	1015394
INOXINDIA	2026-02-05	1125.1	1149.0	1122.9	1134.2	54587
INOXWIND	2026-02-05	109.82	110.25	106.61	107.05	6357529
INSECTICID	2026-02-05	603.4	611.1	599.0	603.05	21269
INSPIRE	2026-02-05	10.5	10.9	9.7	10.5	26000
INSPIRISYS	2026-02-05	84.81	91.25	84.8	88.52	18844
INTELLECT	2026-02-05	795.5	796.0	763.7	774.1	426249
INTENTECH	2026-02-05	113.85	117.0	113.0	114.64	49846
INTERARCH	2026-02-05	2141.8	2171.1	2025.0	2054.2	160549
INTERNET	2026-02-05	13.27	13.28	12.77	13.0	58902
INTLCONV	2026-02-05	80.2	80.2	77.25	77.84	34860
INVENTURE	2026-02-05	1.17	1.18	1.14	1.15	1226913
INVICTA	2026-02-05	65.5	65.5	63.35	64.5	11200
IOB	2026-02-05	35.0	35.6	34.75	34.82	5364839
IOC	2026-02-05	174.24	177.9	172.42	175.77	34830200
IOLCP	2026-02-05	77.0	77.47	75.03	76.65	464294
IONEXCHANG	2026-02-05	357.95	379.5	357.0	376.85	456382
IPCALAB	2026-02-05	1411.0	1453.0	1392.3	1442.2	193684
IPHL	2026-02-05	60.5	60.5	60.5	60.5	1200
IPL	2026-02-05	163.1	167.0	162.61	166.11	117093
IPSL	2026-02-05	250.45	250.45	250.45	250.45	500
IRB	2026-02-05	42.1	42.31	41.76	42.26	5962951
IRBINVIT	2026-02-05	62.23	62.23	61.85	61.89	269042
IRCON	2026-02-05	157.4	157.89	153.54	154.21	1254127
IRCTC	2026-02-05	624.0	633.6	615.6	621.75	576830
IREDA	2026-02-05	131.76	132.16	129.11	129.93	5242856
IRFC	2026-02-05	116.0	116.5	114.26	114.71	10242128
IRIS	2026-02-05	279.0	282.0	255.8	262.25	72479
IRISDOREME	2026-02-05	34.28	34.38	33.23	33.5	426782
IRMENERGY	2026-02-05	252.1	257.99	246.25	251.29	80773
ISFT	2026-02-05	86.8	88.49	85.21	86.87	9092
ISGEC	2026-02-05	805.0	814.8	794.55	803.7	52358
ISHAN	2026-02-05	0.7	0.75	0.7	0.75	144000
ISHANCH	2026-02-05	63.37	63.38	58.0	61.5	16451
IT	2026-02-05	40.33	40.4	39.5	39.95	211894
ITADD	2026-02-05	38.24	38.4	37.95	38.08	32106
ITALIANE	2026-02-05	28.5	28.5	28.5	28.5	2000
ITBEES	2026-02-05	40.24	40.43	39.82	39.98	38107205
ITBETA	2026-02-05	380.01	382.48	376.39	376.55	812
ITC	2026-02-05	313.95	315.35	309.3	310.2	15816704
ITCHOTELS	2026-02-05	185.75	185.75	182.52	182.99	1226010
ITDC	2026-02-05	538.85	543.5	532.0	534.05	22961
ITETF	2026-02-05	38.62	38.62	37.92	38.03	846506
ITI	2026-02-05	290.8	300.8	288.8	293.35	940925
ITIETF	2026-02-05	39.95	40.35	39.72	39.86	1448498
ITTL	2026-02-05	72.6	72.6	71.15	71.15	420
IVALUE	2026-02-05	218.73	234.8	213.98	229.8	1853126
IVC	2026-02-05	7.74	7.78	7.68	7.7	127244
IVP	2026-02-05	147.7	148.34	144.11	145.26	6475
IVZINGOLD	2026-02-05	13110.25	13239.05	12903.0	13087.15	1320
IVZINNIFTY	2026-02-05	2942.69	2948.4	2916.5	2930.0	214
IWARE	2026-02-05	239.25	239.5	230.0	230.45	45600
IXIGO	2026-02-05	208.7	211.3	205.28	207.46	946542
IZMO	2026-02-05	724.5	727.0	696.0	710.2	132962
J&KBANK	2026-02-05	103.32	105.35	103.32	104.06	1420128
JAGRAN	2026-02-05	66.76	67.23	66.67	66.99	92053
JAGSNPHARM	2026-02-05	173.0	174.98	168.0	170.07	34463
JAIBALAJI	2026-02-05	71.09	75.99	70.0	75.07	4392615
JAICORPLTD	2026-02-05	116.54	119.0	113.25	114.34	397344
JAINIK	2026-02-05	127.0	131.5	126.0	131.0	12000
JAINREC	2026-02-05	410.9	411.35	398.05	402.8	591366
JAIPURKURT	2026-02-05	38.0	38.8	37.15	37.27	40392
JAMNAAUTO	2026-02-05	131.0	133.43	128.44	130.42	1531309
JARO	2026-02-05	480.3	502.8	474.5	483.65	198966
JASH	2026-02-05	403.0	408.5	384.0	386.8	68001
JAYAGROGN	2026-02-05	182.75	184.85	178.25	180.98	17974
JAYBARMARU	2026-02-05	91.6	91.81	88.65	89.21	95998
JAYBEE	2026-02-05	80.25	80.25	78.8	79.5	31500
JAYESH	2026-02-05	154.95	158.95	154.95	156.95	2000
JAYKAY	2026-02-05	169.7	169.7	160.61	162.77	95656
JAYNECOIND	2026-02-05	76.69	77.0	74.51	75.4	2171392
JAYSREETEA	2026-02-05	87.45	89.5	86.13	86.36	24733
JBCHEPHARM	2026-02-05	1877.4	1888.0	1852.0	1857.6	502877
JBMA	2026-02-05	593.8	593.8	580.6	585.15	383426
JETFREIGHT	2026-02-05	17.55	17.55	16.5	16.6	71196
JEYYAM	2026-02-05	42.55	42.55	40.0	42.4	68000
JFLLIFE	2026-02-05	10.95	10.95	10.95	10.95	12000
JGCHEM	2026-02-05	335.6	335.6	319.1	322.95	87093
JHS	2026-02-05	10.76	11.19	10.76	10.99	49597
JINDALPHOT	2026-02-05	1410.1	1413.8	1380.2	1389.8	2917
JINDALPOLY	2026-02-05	409.4	409.6	400.0	402.95	20238
JINDALSAW	2026-02-05	187.0	188.21	183.37	185.0	1166689
JINDALSTEL	2026-02-05	1159.1	1185.0	1150.2	1178.0	1090941
JINDRILL	2026-02-05	471.5	490.0	457.55	487.7	137963
JINDWORLD	2026-02-05	29.96	30.8	28.5	28.73	1205966
JIOFIN	2026-02-05	268.1	271.65	267.5	269.95	15768740
JISLDVREQS	2026-02-05	24.4	24.95	23.26	23.57	40864
JISLJALEQS	2026-02-05	38.1	38.15	36.44	36.77	1630140
JITFINFRA	2026-02-05	260.0	267.0	255.65	259.5	18683
JIWANRAM	2026-02-05	5.2	5.3	5.2	5.3	12000
JKCEMENT	2026-02-05	5699.5	5769.0	5617.0	5731.0	55845
JKIL	2026-02-05	586.9	586.9	529.0	545.45	363194
JKIPL	2026-02-05	77.9	77.9	74.1	74.73	27117
JKLAKSHMI	2026-02-05	758.3	758.3	737.0	743.55	247259
JKPAPER	2026-02-05	335.3	338.2	325.0	326.25	190747
JKTYRE	2026-02-05	549.9	549.9	535.0	536.05	586928
JLHL	2026-02-05	1230.0	1263.5	1198.8	1218.5	41968
JMA	2026-02-05	79.0	79.0	77.1	77.31	1405
JMFINANCIL	2026-02-05	132.0	132.0	124.5	124.9	3154381
JNKINDIA	2026-02-05	240.0	241.39	231.62	238.75	120559
JOCIL	2026-02-05	128.77	132.8	126.1	131.42	4555
JPASSOCIAT	2026-02-05	3.42	3.42	3.27	3.42	6672066
JPOLYINVST	2026-02-05	1005.0	1008.0	994.8	1002.25	1668
JPPOWER	2026-02-05	15.15	15.29	14.91	14.98	53421125
JSFB	2026-02-05	364.0	364.0	345.05	346.1	541049
JSL	2026-02-05	785.0	786.2	775.0	777.5	209862
JSLL	2026-02-05	719.15	733.5	700.2	708.95	206810
JSWCEMENT	2026-02-05	121.0	127.85	120.4	123.52	45003838
JSWENERGY	2026-02-05	468.85	474.9	462.85	473.95	1740344
JSWHL	2026-02-05	18210.0	18210.0	17355.0	17494.0	1201
JSWINFRA	2026-02-05	265.05	266.5	262.2	263.2	1160048
JSWSTEEL	2026-02-05	1218.6	1241.8	1214.2	1239.8	1198051
JTEKTINDIA	2026-02-05	144.95	147.73	143.18	146.7	72245
JTLIND	2026-02-05	68.15	68.15	64.47	66.08	5542043
JUBLCPL	2026-02-05	2099.3	2111.9	2000.0	2012.8	4604
JUBLFOOD	2026-02-05	516.0	547.5	515.95	545.1	6629518
JUBLINGREA	2026-02-05	632.5	646.35	617.05	626.05	257742
JUBLPHARMA	2026-02-05	972.95	977.6	957.45	973.85	37161
JUNIORBEES	2026-02-05	748.0	748.0	735.6	740.33	472540
JUNIPER	2026-02-05	235.02	245.0	235.02	242.16	108914
JUSTDIAL	2026-02-05	682.65	693.1	670.1	674.3	92704
JWL	2026-02-05	306.0	310.25	300.1	301.2	1211402
JYOTHYLAB	2026-02-05	243.95	247.0	242.58	243.89	318602
JYOTICNC	2026-02-05	829.25	832.4	808.1	824.4	267368
JYOTIGLOBL	2026-02-05	44.5	46.0	42.8	46.0	18000
JYOTISTRUC	2026-02-05	10.6	10.79	10.04	10.25	10344832
K2INFRA	2026-02-05	66.0	66.0	61.75	64.0	13200
KABRAEXTRU	2026-02-05	240.15	257.4	237.0	255.16	187608
KAJARIACER	2026-02-05	913.9	923.0	897.45	918.9	98340
KAKATCEM	2026-02-05	119.4	121.8	118.0	121.34	532
KALAMANDIR	2026-02-05	118.67	119.0	113.16	116.78	613003
KALANA	2026-02-05	19.15	19.2	18.2	18.6	52000
KALPATARU	2026-02-05	342.15	348.9	332.75	337.0	26119
KALYANIFRG	2026-02-05	626.8	626.8	601.55	617.2	641
KALYANKJIL	2026-02-05	387.95	387.95	371.5	376.15	4060005
KAMATHOTEL	2026-02-05	205.8	206.01	189.3	191.04	351652
KAMDHENU	2026-02-05	21.9	22.3	21.61	22.03	657332
KAMOPAINTS	2026-02-05	5.43	5.58	5.41	5.51	461004
KANANIIND	2026-02-05	1.72	1.73	1.68	1.68	148501
KANDARP	2026-02-05	150.35	150.35	150.0	150.0	2000
KANORICHEM	2026-02-05	72.0	72.7	70.55	71.32	10640
KANPRPLA	2026-02-05	204.0	218.4	198.21	200.6	29020
KANSAINER	2026-02-05	222.2	222.21	217.65	218.31	390679
KAPSTON	2026-02-05	416.9	416.9	390.3	400.05	14001
KARMAENG	2026-02-05	41.53	42.7	40.0	40.23	3638
KARNIKA	2026-02-05	115.0	116.0	113.1	113.1	14000
KARURVYSYA	2026-02-05	315.7	321.95	312.6	314.15	3178941
KATARIA	2026-02-05	101.05	106.0	101.0	103.35	35400
KAUSHALYA	2026-02-05	826.9	830.0	810.0	814.65	516
KAVDEFENCE	2026-02-05	66.26	66.74	63.08	63.66	110582
KAYA	2026-02-05	356.0	364.95	345.65	348.25	3231
KAYNES	2026-02-05	3800.0	3803.0	3565.0	3616.1	2568106
KAYTEX	2026-02-05	57.75	57.75	57.5	57.5	2400
KCEIL	2026-02-05	115.35	123.8	115.35	116.2	45000
KCK	2026-02-05	21.05	21.95	20.05	21.6	67500
KCP	2026-02-05	176.6	177.8	173.1	173.83	34302
KCPSUGIND	2026-02-05	23.25	23.58	21.75	22.19	251339
KDDL	2026-02-05	2502.5	2522.5	2458.5	2506.8	12739
KDL	2026-02-05	145.2	156.65	143.0	147.75	53400
KEC	2026-02-05	635.7	635.7	603.3	610.15	918127
KECL	2026-02-05	90.18	92.27	87.0	89.04	88536
KEEPLEARN	2026-02-05	2.13	2.13	2.05	2.09	12057
KEI	2026-02-05	4423.3	4467.7	4342.6	4443.0	252191
KELLTONTEC	2026-02-05	16.48	16.5	15.9	15.94	986508
KEN	2026-02-05	45.0	47.85	41.25	44.5	30000
KERNEX	2026-02-05	1192.8	1214.0	1161.5	1188.9	176779
KESORAMIND	2026-02-05	8.81	8.93	8.6	8.7	733428
KEYFINSERV	2026-02-05	282.0	329.8	282.0	290.1	20149
KFINTECH	2026-02-05	1012.0	1013.3	983.0	992.4	734225
KHADIM	2026-02-05	167.2	169.94	164.05	165.27	46704
KHAICHEM	2026-02-05	67.96	69.68	65.1	65.76	253724
KHAITANLTD	2026-02-05	98.35	99.0	97.01	98.01	590
KHANDSE	2026-02-05	19.69	19.69	18.92	18.99	3447
KICL	2026-02-05	4800.0	4852.0	4753.4	4790.5	1736
KILITCH	2026-02-05	380.0	406.0	365.3	369.0	108439
KIMS	2026-02-05	610.65	610.65	598.65	606.45	112913
KINGFA	2026-02-05	4425.3	4490.0	4364.8	4467.8	3782
KIOCL	2026-02-05	369.0	378.9	356.0	360.45	221289
KIRIINDUS	2026-02-05	480.0	503.6	479.0	498.95	755999
KIRLOSBROS	2026-02-05	1558.5	1589.9	1532.5	1545.2	31060
KIRLOSENG	2026-02-05	1229.3	1234.2	1193.1	1197.8	93526
KIRLOSIND	2026-02-05	3194.1	3200.9	3110.0	3130.4	1036
KIRLPNU	2026-02-05	1140.1	1161.4	1138.6	1150.1	126581
KITEX	2026-02-05	211.5	213.44	205.0	206.97	3371452
KKCL	2026-02-05	483.45	489.45	479.0	483.6	14496
KKJEWELS	2026-02-05	89.5	89.5	89.5	89.5	2000
KLL	2026-02-05	42.5	43.6	42.5	42.6	8000
KMEW	2026-02-05	1814.1	1826.1	1726.6	1735.4	84095
KMSUGAR	2026-02-05	23.9	24.14	23.65	23.77	58127
KNAGRI	2026-02-05	176.0	176.99	170.35	172.79	6499
KNRCON	2026-02-05	155.21	155.5	148.28	148.79	788248
KODYTECH	2026-02-05	727.5	745.0	720.0	740.0	1000
KOHINOOR	2026-02-05	26.7	26.7	25.25	25.87	75828
KOKUYOCMLN	2026-02-05	89.84	89.84	84.0	84.52	43133
KOLTEPATIL	2026-02-05	361.6	368.7	354.3	363.25	156833
KONSTELEC	2026-02-05	41.85	42.9	41.75	42.9	9000
KOPRAN	2026-02-05	137.0	142.68	136.01	140.16	218794
KORE	2026-02-05	135.0	141.65	135.0	141.5	3750
KOTAKBANK	2026-02-05	411.0	413.95	404.1	408.75	24814864
KOTARISUG	2026-02-05	26.06	27.29	25.5	25.82	28941
KOTHARIPET	2026-02-05	123.9	123.9	119.0	121.24	26235
KOTHARIPRO	2026-02-05	71.0	71.01	68.07	68.32	10582
KOTYARK	2026-02-05	209.0	214.0	201.15	209.65	11400
KPEL	2026-02-05	314.85	333.15	311.6	318.05	550428
KPIGREEN	2026-02-05	411.5	411.9	404.1	405.25	576477
KPIL	2026-02-05	1100.0	1127.0	1075.0	1107.6	167094
KPITTECH	2026-02-05	981.4	988.0	955.5	959.5	891033
KPRMILL	2026-02-05	990.0	996.3	975.1	987.5	340454
KRBL	2026-02-05	363.9	365.25	354.4	355.8	288070
KREBSBIO	2026-02-05	59.9	59.9	57.0	58.77	2329
KRIDHANINF	2026-02-05	4.18	4.18	4.0	4.02	35473
KRISHANA	2026-02-05	476.0	482.95	473.0	478.2	64169
KRISHCA	2026-02-05	188.25	188.25	182.0	185.55	7000
KRISHIVAL	2026-02-05	336.0	342.0	332.0	334.2	7352
KRISHNADEF	2026-02-05	954.3	985.0	924.0	947.6	177141
KRISHPP	2026-02-05	107.0	108.5	106.0	107.0	1588
KRITI	2026-02-05	79.83	83.39	79.0	81.63	38542
KRITIKA	2026-02-05	6.84	6.84	6.5	6.77	136135
KRITINUT	2026-02-05	75.49	77.39	73.56	74.3	5218
KRMAYURVED	2026-02-05	172.0	179.25	172.0	173.9	72000
KRN	2026-02-05	698.5	703.95	665.55	673.25	210041
KRONOX	2026-02-05	128.5	128.5	123.81	126.16	16061
KROSS	2026-02-05	211.1	217.78	207.1	212.43	651840
KRSNAA	2026-02-05	726.95	726.95	713.9	720.7	29439
KRT	2026-02-05	121.9	123.88	120.66	121.42	566411
KRYSTAL	2026-02-05	602.0	626.0	602.0	607.85	25152
KSB	2026-02-05	721.55	723.2	699.0	702.9	43808
KSCL	2026-02-05	941.2	941.2	889.0	893.45	100282
KSHINTL	2026-02-05	357.5	370.0	357.5	366.35	113237
KSHITIJPOL	2026-02-05	2.16	2.2	2.1	2.14	127914
KSL	2026-02-05	783.05	788.05	763.75	780.65	68904
KSOLVES	2026-02-05	266.8	266.8	260.0	261.2	22936
KSR	2026-02-05	27.4	28.82	27.0	27.0	28430
KTKBANK	2026-02-05	198.9	202.08	195.55	199.96	2342854
KUANTUM	2026-02-05	88.6	89.25	88.0	88.45	18728
LAGNAM	2026-02-05	75.21	76.51	73.2	73.64	11060
LAKPRE	2026-02-05	5.41	5.68	5.14	5.14	16489
LAKSHYA	2026-02-05	114.0	119.4	114.0	119.2	8000
LAL	2026-02-05	8.59	8.59	8.16	8.46	14961
LALPATHLAB	2026-02-05	1400.5	1416.0	1385.0	1411.0	213161
LAMBODHARA	2026-02-05	120.01	120.01	115.61	117.84	4922
LAMOSAIC	2026-02-05	29.15	30.0	29.0	29.8	4200
LANCORHOL	2026-02-05	28.49	29.03	26.73	28.86	227844
LANDMARK	2026-02-05	428.35	428.35	410.5	417.3	43839
LAOPALA	2026-02-05	201.16	207.18	197.16	203.03	41899
LASA	2026-02-05	8.94	9.18	8.5	8.96	46582
LATENTVIEW	2026-02-05	433.15	438.6	426.0	428.1	390846
LATTEYS	2026-02-05	21.86	22.5	20.35	21.11	81320
LAURUSLABS	2026-02-05	985.0	985.2	956.4	963.95	1009240
LAXMICOT	2026-02-05	13.56	14.42	13.56	14.2	42159
LAXMIDENTL	2026-02-05	216.66	219.1	205.5	207.57	123875
LAXMIINDIA	2026-02-05	101.0	102.89	95.11	95.66	130270
LCCINFOTEC	2026-02-05	5.05	5.3	4.81	5.03	58505
LEMERITE	2026-02-05	473.85	473.85	457.2	463.25	11146
LEMONTREE	2026-02-05	129.45	130.7	128.07	129.37	2311627
LENSKART	2026-02-05	454.9	456.95	440.9	447.0	1486418
LEXUS	2026-02-05	25.19	25.19	24.01	24.01	4636
LFIC	2026-02-05	146.3	159.5	144.0	152.12	115180
LGBBROSLTD	2026-02-05	1838.5	1901.0	1818.1	1874.4	28512
LGEINDIA	2026-02-05	1526.2	1526.6	1492.4	1517.5	297163
LGHL	2026-02-05	288.45	315.0	281.65	302.55	121645
LIBAS	2026-02-05	10.42	11.28	10.01	10.99	184165
LIBERTSHOE	2026-02-05	272.12	278.9	232.12	266.94	20728
LICHSGFIN	2026-02-05	518.25	520.3	513.85	515.5	1053059
LICI	2026-02-05	835.5	842.0	831.45	839.75	672395
LICMFGOLD	2026-02-05	13549.95	13948.25	13416.6	13712.25	3834
LICNETFGSC	2026-02-05	28.6	28.87	28.59	28.74	54689
LICNETFN50	2026-02-05	285.4	286.99	284.63	284.77	205
LICNETFSEN	2026-02-05	932.75	938.54	932.75	937.24	36
LICNFNHGP	2026-02-05	295.82	295.82	285.4	286.94	795
LICNMID100	2026-02-05	60.03	60.03	59.18	59.54	6509
LIKHITHA	2026-02-05	172.0	172.0	165.1	167.35	47403
LINC	2026-02-05	112.5	118.7	110.98	117.44	67170
LINCOLN	2026-02-05	465.0	469.3	457.95	461.1	15817
LINDEINDIA	2026-02-05	5969.0	6007.0	5906.0	5968.5	18969
LIQGRWBEES	2026-02-05	1026.77	1026.79	1026.77	1026.77	67058
LIQUID	2026-02-05	999.99	1000.0	999.99	999.99	155576
LIQUID1	2026-02-05	1089.96	1092.52	1084.81	1090.07	973754
LIQUIDADD	2026-02-05	1112.19	1112.21	1112.18	1112.19	194637
LIQUIDBEES	2026-02-05	999.99	1000.01	999.99	1000.0	2194126
LIQUIDBETF	2026-02-05	1068.01	1068.03	1068.01	1068.01	210951
LIQUIDCASE	2026-02-05	112.62	112.62	112.6	112.61	23581040
LIQUIDETF	2026-02-05	1000.0	1000.01	999.99	1000.0	64428
LIQUIDIETF	2026-02-05	999.99	1000.01	999.99	999.99	240026
LIQUIDPLUS	2026-02-05	1071.44	1071.46	1071.44	1071.44	188192
LIQUIDSBI	2026-02-05	1000.0	1000.01	999.99	1000.01	9792
LIQUIDSHRI	2026-02-05	1090.88	1090.9	1090.88	1090.9	2929
LLOYDSENGG	2026-02-05	52.4	53.88	50.02	52.68	14477385
LLOYDSENT	2026-02-05	63.35	63.48	61.18	61.94	1138291
LLOYDSME	2026-02-05	1286.0	1288.6	1255.2	1266.1	403513
LMW	2026-02-05	15884.0	15884.0	15436.0	15686.0	2939
LODHA	2026-02-05	1049.0	1051.25	1033.4	1048.55	1164041
LOKESHMACH	2026-02-05	176.55	178.65	171.1	173.39	24732
LORDSCHLO	2026-02-05	145.0	163.99	142.8	155.81	111962
LOTUSDEV	2026-02-05	153.0	153.0	143.45	146.57	1499308
LOTUSEYE	2026-02-05	128.0	128.0	119.5	120.66	13022
LOVABLE	2026-02-05	76.65	76.65	75.11	76.34	9226
LOWVOL	2026-02-05	211.44	211.44	210.06	210.23	2010
LOWVOL1	2026-02-05	21.58	21.62	21.44	21.48	20967
LOWVOLIETF	2026-02-05	23.36	24.5	22.55	22.6	379694
LOYALTEX	2026-02-05	239.39	268.11	223.65	268.11	37703
LPDC	2026-02-05	6.65	6.78	6.45	6.53	15337
LRRPL	2026-02-05	63.15	63.15	63.15	63.15	1500
LT	2026-02-05	4088.0	4088.5	4035.9	4063.3	1433240
LTF	2026-02-05	286.0	286.8	278.5	283.4	3934618
LTFOODS	2026-02-05	406.1	408.1	391.6	396.5	756432
LTGILTBEES	2026-02-05	29.15	29.24	29.11	29.21	2412553
LTGILTCASE	2026-02-05	30.62	30.62	29.56	29.76	41872
LTIM	2026-02-05	5700.0	5741.0	5619.5	5683.5	303053
LTTS	2026-02-05	3815.0	3834.0	3767.0	3809.0	56196
LUMAXIND	2026-02-05	5263.9	5359.9	5046.8	5088.2	12331
LUMAXTECH	2026-02-05	1532.4	1548.7	1494.8	1521.0	119547
LUPIN	2026-02-05	2204.0	2244.5	2196.9	2218.5	1046965
LUXIND	2026-02-05	977.85	1002.0	960.85	998.8	39969
LXCHEM	2026-02-05	147.8	147.8	143.7	145.84	340484
LYKALABS	2026-02-05	72.95	73.22	71.02	71.47	8745
LYPSAGEMS	2026-02-05	5.2	5.49	5.06	5.35	47548
M&M	2026-02-05	3592.0	3598.8	3528.1	3572.0	1251428
M&MFIN	2026-02-05	372.55	382.5	369.05	375.3	2878240
M&MFIN	2026-02-05	2299.0	2299.0	2265.0	2265.0	631
MAANALU	2026-02-05	151.99	154.5	150.02	150.31	14441
MACOBSTECH	2026-02-05	218.0	219.6	214.0	218.9	14400
MACPOWER	2026-02-05	842.6	862.05	827.0	832.85	10383
MADHAV	2026-02-05	37.94	37.94	36.2	36.41	733
MADHUCON	2026-02-05	5.22	5.22	4.95	5.14	82551
MADHUSUDAN	2026-02-05	137.5	138.15	135.9	138.15	7000
MADRASFERT	2026-02-05	74.22	74.48	72.51	72.88	56381
MAFANG	2026-02-05	161.06	161.06	161.06	161.06	198567
MAGADSUGAR	2026-02-05	455.2	461.9	436.9	445.0	7481
MAGNUM	2026-02-05	21.89	21.89	21.3	21.32	57228
MAGSON	2026-02-05	135.0	138.0	134.0	138.0	3000
MAHABANK	2026-02-05	65.57	66.04	64.69	64.95	9053574
MAHAPEXLTD	2026-02-05	94.2	95.9	93.24	94.28	12559
MAHASTEEL	2026-02-05	716.0	717.0	716.0	716.0	36819
MAHEPC	2026-02-05	120.4	121.63	119.02	119.56	13148
MAHESHWARI	2026-02-05	44.13	52.8	44.13	52.8	297360
MAHICKRA	2026-02-05	170.0	178.8	168.5	168.5	4500
MAHKTECH	2026-02-05	25.35	25.35	24.92	25.03	1604887
MAHLIFE	2026-02-05	372.0	378.95	368.8	374.9	92610
MAHLOG	2026-02-05	354.55	367.3	352.8	363.35	277002
MAHSCOOTER	2026-02-05	13421.0	13800.0	13349.0	13418.0	1611
MAHSEAMLES	2026-02-05	540.0	543.2	525.05	527.4	70738
MAITHANALL	2026-02-05	1049.0	1049.0	1013.6	1025.4	36492
MAKEINDIA	2026-02-05	157.26	157.26	155.0	156.4	19316
MAL	2026-02-05	50.25	50.25	49.5	50.1	6400
MALLCOM	2026-02-05	1198.8	1198.8	1165.0	1172.9	4047
MALUPAPER	2026-02-05	33.99	34.42	33.0	33.52	3348
MAMATA	2026-02-05	420.0	427.75	415.85	420.3	77585
